   [mylog-info][INFO] [2017-05-11 18:34:19] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring-mybatis.xml]
   [mylog-info][WARN] [2017-05-11 18:34:20] org.mybatis.spring.mapper.ClassPathMapperScanner.checkCandidate(226) | Skipping MapperFactoryBean with name 'deviceStatusMapper' and 'com.haro.netty.test.mapper.DeviceStatusMapper' mapperInterface. Bean already defined with the same name!
   [mylog-info][WARN] [2017-05-11 18:34:20] org.mybatis.spring.mapper.ClassPathMapperScanner.doScan(158) | No MyBatis mapper was found in '[com.haro.netty.test.mapper]' package. Please check your configuration.
   [mylog-info][INFO] [2017-05-11 18:34:20] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(172) | Loading properties file from class path resource [dbconfig.properties]
   [mylog-info][INFO] [2017-05-11 18:34:20] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
   [mylog-info][INFO] [2017-05-11 18:34:20] com.alibaba.druid.pool.DruidDataSource.init(655) | {dataSource-1} inited
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.web.context.ContextLoader.initWebApplicationContext(345) | Root WebApplicationContext: initialization completed in 1408 ms
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.web.servlet.FrameworkServlet.initServletBean(487) | FrameworkServlet 'rest': initialization started
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(578) | Refreshing WebApplicationContext for namespace 'rest-servlet': startup date [Thu May 11 18:34:21 CST 2017]; parent: Root WebApplicationContext
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring-mvc.xml]
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
   [mylog-info][INFO] [2017-05-11 18:34:21] org.springframework.web.servlet.FrameworkServlet.initServletBean(506) | FrameworkServlet 'rest': initialization completed in 503 ms
   [mylog-info][INFO] [2017-05-11 18:35:18] com.haro.netty.iot.netty.handler.ServerHandler.channelRegistered(49) | client: /127.0.0.1:59172channelRegistered
   [mylog-info][INFO] [2017-05-11 18:35:18] com.haro.netty.iot.netty.handler.ServerHandler.channelActive(70) | client: /127.0.0.1:59172channelInactive
   [mylog-info][INFO] [2017-05-11 18:35:20] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(189) | EE 00 00 00 00 AA BB CC 11 22 33 66 00 
   [mylog-info][INFO] [2017-05-11 18:35:20] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(206) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F5 02 00 0C 00 23 23 
   [mylog-info][INFO] [2017-05-11 18:35:20] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(208) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F6 00 00 23 23 
   [mylog-info][ERROR] [2017-05-11 18:35:20] com.alibaba.druid.filter.stat.StatFilter.mergeSql(147) | merge sql error, dbType mysql, sql : 
 UPDATE eqp_basicinfo
        SET iccid=?
        WHEN eqp_comid=? 
   com.alibaba.druid.sql.parser.ParserException: syntax error, error in :'     WHEN eqp_comid=? ',expect WHEN, actual WHEN WHEN
	at com.alibaba.druid.sql.parser.SQLParser.printError(SQLParser.java:210)
	at com.alibaba.druid.sql.parser.SQLStatementParser.parseStatementList(SQLStatementParser.java:307)
	at com.alibaba.druid.sql.parser.SQLStatementParser.parseStatementList(SQLStatementParser.java:112)
	at com.alibaba.druid.sql.parser.SQLStatementParser.parseStatementList(SQLStatementParser.java:107)
	at com.alibaba.druid.sql.visitor.ParameterizedOutputVisitorUtils.parameterize(ParameterizedOutputVisitorUtils.java:54)
	at com.alibaba.druid.filter.stat.StatFilter.mergeSql(StatFilter.java:145)
	at com.alibaba.druid.filter.stat.StatFilter.createSqlStat(StatFilter.java:629)
	at com.alibaba.druid.filter.stat.StatFilter.statementPrepareAfter(StatFilter.java:305)
	at com.alibaba.druid.filter.FilterEventAdapter.connection_prepareStatement(FilterEventAdapter.java:146)
	at com.alibaba.druid.filter.FilterChainImpl.connection_prepareStatement(FilterChainImpl.java:471)
	at com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl.prepareStatement(ConnectionProxyImpl.java:375)
	at com.alibaba.druid.pool.DruidPooledConnection.prepareStatement(DruidPooledConnection.java:356)
	at org.apache.ibatis.executor.statement.PreparedStatementHandler.instantiateStatement(PreparedStatementHandler.java:73)
	at org.apache.ibatis.executor.statement.BaseStatementHandler.prepare(BaseStatementHandler.java:85)
	at org.apache.ibatis.executor.statement.RoutingStatementHandler.prepare(RoutingStatementHandler.java:57)
	at org.apache.ibatis.executor.SimpleExecutor.prepareStatement(SimpleExecutor.java:73)
	at org.apache.ibatis.executor.SimpleExecutor.doQuery(SimpleExecutor.java:59)
	at org.apache.ibatis.executor.BaseExecutor.queryFromDatabase(BaseExecutor.java:267)
	at org.apache.ibatis.executor.BaseExecutor.query(BaseExecutor.java:137)
	at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:96)
	at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:77)
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:108)
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:102)
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectOne(DefaultSqlSession.java:66)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:358)
	at com.sun.proxy.$Proxy36.selectOne(Unknown Source)
	at org.mybatis.spring.SqlSessionTemplate.selectOne(SqlSessionTemplate.java:163)
	at org.apache.ibatis.binding.MapperMethod.execute(MapperMethod.java:68)
	at org.apache.ibatis.binding.MapperProxy.invoke(MapperProxy.java:52)
	at com.sun.proxy.$Proxy45.updateIotDeviceIccid(Unknown Source)
	at com.haro.netty.service.Impl.DeviceStatusServiceImpl.updateIotDeviceIccid(DeviceStatusServiceImpl.java:25)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:302)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at com.alibaba.druid.support.spring.stat.DruidStatInterceptor.invoke(DruidStatInterceptor.java:72)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:99)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:281)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:96)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:208)
	at com.sun.proxy.$Proxy49.updateIotDeviceIccid(Unknown Source)
	at com.haro.netty.iot.thread.SaveDeviceIccidTask.run(SaveDeviceIccidTask.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
[mylog-info][INFO] [2017-05-11 18:35:21] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
   [mylog-info][INFO] [2017-05-11 18:35:21] org.springframework.jdbc.support.SQLErrorCodesFactory.<init>(126) | SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase, Hana]
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.web.context.ContextLoader.initWebApplicationContext(305) | Root WebApplicationContext: initialization started
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(578) | Refreshing Root WebApplicationContext: startup date [Thu May 11 18:36:58 CST 2017]; root of context hierarchy
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring.xml]
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring-mybatis.xml]
   [mylog-info][WARN] [2017-05-11 18:36:58] org.mybatis.spring.mapper.ClassPathMapperScanner.checkCandidate(226) | Skipping MapperFactoryBean with name 'deviceStatusMapper' and 'com.haro.netty.test.mapper.DeviceStatusMapper' mapperInterface. Bean already defined with the same name!
   [mylog-info][WARN] [2017-05-11 18:36:58] org.mybatis.spring.mapper.ClassPathMapperScanner.doScan(158) | No MyBatis mapper was found in '[com.haro.netty.test.mapper]' package. Please check your configuration.
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(172) | Loading properties file from class path resource [dbconfig.properties]
   [mylog-info][INFO] [2017-05-11 18:36:58] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
   [mylog-info][INFO] [2017-05-11 18:36:59] com.alibaba.druid.pool.DruidDataSource.init(655) | {dataSource-1} inited
   [mylog-info][INFO] [2017-05-11 18:36:59] org.springframework.web.context.ContextLoader.initWebApplicationContext(345) | Root WebApplicationContext: initialization completed in 1183 ms
   [mylog-info][INFO] [2017-05-11 18:36:59] org.springframework.web.servlet.FrameworkServlet.initServletBean(487) | FrameworkServlet 'rest': initialization started
   [mylog-info][INFO] [2017-05-11 18:36:59] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(578) | Refreshing WebApplicationContext for namespace 'rest-servlet': startup date [Thu May 11 18:36:59 CST 2017]; parent: Root WebApplicationContext
   [mylog-info][INFO] [2017-05-11 18:36:59] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring-mvc.xml]
   [mylog-info][INFO] [2017-05-11 18:36:59] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
   [mylog-info][INFO] [2017-05-11 18:37:00] org.springframework.web.servlet.FrameworkServlet.initServletBean(506) | FrameworkServlet 'rest': initialization completed in 446 ms
   [mylog-info][INFO] [2017-05-11 18:37:03] com.haro.netty.iot.netty.handler.ServerHandler.channelRegistered(49) | client: /127.0.0.1:59204channelRegistered
   [mylog-info][INFO] [2017-05-11 18:37:03] com.haro.netty.iot.netty.handler.ServerHandler.channelActive(70) | client: /127.0.0.1:59204channelInactive
   [mylog-info][INFO] [2017-05-11 18:37:06] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(189) | EE 00 00 00 00 AA BB CC 11 22 33 66 00 
   [mylog-info][INFO] [2017-05-11 18:37:06] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(206) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F5 02 00 0C 00 23 23 
   [mylog-info][INFO] [2017-05-11 18:37:06] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(208) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F6 00 00 23 23 
   [mylog-info][INFO] [2017-05-11 18:37:07] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
   [mylog-info][INFO] [2017-05-11 18:37:07] org.springframework.jdbc.support.SQLErrorCodesFactory.<init>(126) | SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase, Hana]
   [mylog-info][INFO] [2017-05-11 18:40:00] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(189) | EE 00 00 00 00 AA BB CC 11 22 33 66 00 
   [mylog-info][INFO] [2017-05-11 18:40:00] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(206) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F5 02 00 0C 00 23 23 
   [mylog-info][INFO] [2017-05-11 18:40:00] com.haro.netty.iot.netty.handler.ServerHandler.channelRead(208) | 5F 59 44 5F 02 EE 00 00 00 00 AA BB CC 11 22 33 66 00 38 39 38 36 30 36 31 36 30 32 30 30 34 32 36 38 39 35 37 35 03 F6 00 00 23 23 
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.web.context.ContextLoader.initWebApplicationContext(305) | Root WebApplicationContext: initialization started
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(578) | Refreshing Root WebApplicationContext: startup date [Thu May 11 18:42:38 CST 2017]; root of context hierarchy
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring.xml]
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from class path resource [spring-mybatis.xml]
   [mylog-info][WARN] [2017-05-11 18:42:38] org.mybatis.spring.mapper.ClassPathMapperScanner.checkCandidate(226) | Skipping MapperFactoryBean with name 'deviceStatusMapper' and 'com.haro.netty.test.mapper.DeviceStatusMapper' mapperInterface. Bean already defined with the same name!
   [mylog-info][WARN] [2017-05-11 18:42:38] org.mybatis.spring.mapper.ClassPathMapperScanner.doScan(158) | No MyBatis mapper was found in '[com.haro.netty.test.mapper]' package. Please check your configuration.
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(172) | Loading properties file from class path resource [dbconfig.properties]
   [mylog-info][INFO] [2017-05-11 18:42:38] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
   [mylog-info][INFO] [2017-05-11 18:42:39] com.alibaba.druid.pool.DruidDataSource.init(655) | {dataSource-1} inited
   [mylog-info][INFO] [2017-05-11 18:42:39] org.springframework.web.context.ContextLoader.initWebApplicationContext(345) | Root WebApplicationContext: initialization completed in 1180 ms
   [mylog-info][INFO] [2017-05-11 18:42:39] org.springframework.web.servlet.FrameworkServlet.initServletBean(487) | FrameworkServlet 'rest': initialization started
   [mylog-info][INFO] [2017-05-11 18:42:39] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(578) | Refreshing WebApplicationContext for namespace 'rest-servlet': startup date [Thu May 11 18:42:39 CST 2017]; parent: Root WebApplicationContext
